title,reviews
전지적 독자 시점,bl은 의식하지 않고 보면 개그요소로 치부할수 있는 수준. 개인적으로 이거 보고 나서 양판소 절대 못보겠더라.
전지적 독자 시점,"웹소설 계 최대 인기작이라는 평을 듣고 읽은 소설
BL성향이 있건 없건 별 3개를 넘을만한 작품은 아니다
흔히 쓰이는 양산 웹소 설정 3개를 다 쓰되, 적절히 버무려 정립시키는데 일조 했다는 게 의의라면 의의
책빙의물,회귀물,성좌물 을 섞었다
회귀는 본인이 하지않고, 빙의한 책이 회귀물,성좌물인 소설

그러나 결국 자신이 세계의 설정과 중요 사건들을 알고 이를 통한 이점으로 닥쳐오는 사건에 대응한다는 틀은 달라지지 않는다

이 소설의 큰 문제점이 3가지 정도되는데
원패턴의 전개, 의미라곤 찾아보기 힘든 주변인물, 인기 때문에 길게 늘어진 분량이다

대부분의 평작급의 웹소설이 그렇듯, 많기만한 조연들은 주인공을 부각시키는 용도로 밖에 사용되지 않으며, 입체성이라곤 찾아볼 수 도 없다 입체성 문제는 주연들도 마찬가지이긴 한데 사건을 겪고 마음을 여는 것도 입체성이라 주장하는 이들이 많으니 그러려니 한다

원패턴의 전개는 이렇다 주인공이 작품 내 설정과 인물, 사건을 미리 알고 이로 인한 이득을 취하며 유중혁 등의 도움을 받아 강대한 힘과 맞서지만 힘이 부족하여 주인공의 결단에 매번 눈물을 뿌려주는 조연들을 두고 주인공 본인이 희생하는 것으로 마무리된다

위 두가지 문제는 사실 웬만한 웹소설들이 다 가지고 있는 고질병이지만, 이 소설이 인기작이라는 점 때문에 더 큰 문제로 야기된다 인기작이기에 작품의 분량이 무척이나 길고, 늘여져있으며 그 긴 기간동안 조연들의 평면적 모습과 원패턴을 반복해서 보는 건 무척이나 괴로운 일이다 이 문제들이 해소되는 건 작품 거의 막바지에서야 가능하다

장점으로는 복선을 치밀하게 깔아놓는다고 많이들 이야기하는데, 복선이 딱히 치밀하게 은연중에 깔려있는 것도 아니고, 이 정도 길이의 장편에서 복선을 적절히 이용못한다는 것은 펜대 꺾어야한다

웹소설 최대 인기작이라는 점 때문에 기대하고 읽어봤지만 시간이 지난 지금 굳이 다시 찾아 읽어볼 필요는 없는 소설. 웹툰화되고 있으니 차라리 그걸 보자"
전지적 독자 시점,정말 잘 쓴 작품이라는 생각이 든다. 아직 이거보다 잘 썼다는 작품은 못 봤다
전지적 독자 시점,"BL BL거리는 사람 많아서 글남김.
이건 BL이 아님. 김독자 유중혁 둘 다 게이느낌의 미묘한 기류 1도 없음. 그냥 둘 주변의 몇몇 인물들이 게이드립 치는건데 그냥 개그임. 다시 한번 말함. 그냥 개그코드임. 완전 웃김. 본인 BL 정말 싫어하고 그런 느낌난다는 소설 보지도 않음. 하지만 전독시는 봄. 그런 기류도 없고, 그냥 개그코드로 소비하는 건데, 이딴걸로 벨냄새나서 거름~이런 소리하면 좀 문제가 있는거임. 그건 진짜 벨느낌 오지게 나는걸 못본거임. 정말 그냥 순수한 개그고, 개웃김.
김독자 유중혁 둘다 이성애자고, 주변에서 개그로 드립칠때마다 표정썩어들어가는건 기본, 끔찍한 소리로 여김.


김독자 유중혁 그만좀 엮어라 2차창작러들아. 엮을거면 음지에서 조용히 엮어라. 왜 양지에 올라와서 작품 물 흐리냐."
전지적 독자 시점,"작가문제 다빼고 얘기하면
1.개연성은 그다지 문제없고 양판냄새 조금남.
2.중반 50화정도 잔챙이랑 어쩔수 없이 싸울 때 좀 루즈함(이건 좀 주관적)
3.의도를 모르겠는 브로맨스(이것땜에 댓글창 bl종자들이 너무 많음)랑 아슬아슬한 국뽕(이라해도 별거없음)은 호불호가 갈림.

다만 위와같은 결함이 존재함에도 이 작품을 추천함. 성좌류 아포칼립스물을 잘 살리기도 했지만 인물간의 설정이 인위적이지 않고 신파씬도 자연스러움.

그리고 이 소설을 관통하는 주제중 하나인 시나리오,'이야기'에 관한 소재는 이제까지 본 작가가 독자들에게 보내는 메세지 중에서 가장 독자들에게 변화를 줄만한 이야기였음. 작품을 관통하는 주제중 하나인 '모든 이야기에는 저마다 가치가 있다.'를 느끼면서 이 때까지 소설을 품평하고 제멋대로 재단하는 독자들의 행위에 의구심을 느끼게 된것 같음. 누군가는 고전판타지가 지루할 수 있고, 누군가는 삼류 양판소설로 작은 위안을 얻고, 누군가는 신파물을 좋아하고, 누군가는 철학적 요소가 지루하고... 모두가 자신만의 기준을 가지고 작품을 보는데 과연 나의 평가가 작품을 보려하는 다른 독자들에게 방해가 되는 것은 아닐까? 이야기를 훼손하고 폄하하는 행위가 되는것은 아닐까? 하는 생각을 해보는 계기가 됐다. 어쨌든 아무리 쓰레기 소설에 작가가 버린 이야기라도 단한명의 독자가 존재하는 순간 그건 가치를 지닌 하나의 명작일지도."
전지적 독자 시점,내 인생작
전지적 독자 시점,"인기 많은 집은 이유가 있다. 중간 국뽕 파트에서 하차하긴 했지만, 초반 몰입도가 굉장한 소설이다. 세계관도 재밌고, 캐릭터들의 관계나 서사가 짜임새있다."
전지적 독자 시점,평점이 너무 낮다
전지적 독자 시점,작품 좋은 거 맞고 엔딩 부분에서 힘 많이 빠진 거 맞고(못 읽겠드라) BL 성향 좀 들어낸 거 맞고(심하진 않음) 팬덤 악질인 거 맞고 장마갤에서 과한 것도 맞음. 근데 다들 ㅈ까라 하고 작품이 재밌어서 4점입니다.
전지적 독자 시점,"완결까지 몇화 안남은 상태에서 평 쓰러 왔어요
처음에는 떡밥을 엄청나게 풀다가 끝나갈때쯤에 생각도 못한 부분의 떡밥까지 회수하는 그런 쾌감이 오져요
내가 여기까지 읽었기 때문에 이 이야기를 이해할 수 있었다 이런느낌? 저는 킬링타임용이지만 내용은 무거운 그런 소설을 찾고있었는데 딱 부합하는 것 같네요
첫회독으로 전체내용을 다 이해하기는 어려워요 그만큼 복잡하고 또 읽기도 어려운 소설인데 계속 여러번 읽어가면서 몰랐던걸 찾을생각에 또 설레네요ㅋㅋㅋㅋㅋㅋㅋㅋ
개그포인트도 너무너무 잘맞고 서술이 너무 잘돼있어서 모든 등장인물들의 행동과 그 감정을 전지적 작가 시점에서 본 느낌이었어요
결론은 구원튀의 반복이긴 하지만 그 내용을 더 파고들수록 흥미로워지는 재밌는 소설
하지만 호불호가 심하게 갈리기 때문에 친구에게 추천을 할 수 있을 그런 가벼운 소설은 아님
나는 오래 가슴속에 남아있을 명작이라고 생각했음"
전지적 독자 시점,"읽을만 했던 판타지
다만 처음에 분위기가 좀 낯설어서 적응해야 함 재미없다는건 아님 사실 매우 재밌긴 하지만 가볍게 읽을 만한 소설은 아님"
전지적 독자 시점,bl요소로 저평가 되어있는게 아쉽다 당시엔 이런 문체나 소재를 이렇게 잘 풀어나가는 작가가 없었기에 흡입력있는 소설이었지만 후반부와 마무리가 아쉬웠다
전지적 독자 시점,"중간까지 보다가 중도하차했다.
좋게 보면 스케일이 큰거고 나쁘게 보면 이것저것 다 갖다 붙였다.
스토리 진행도 억지진행이 많고, 중간쯤 지루해서 하차했다
이소설 말고도 재밌는 소설이 많다."
전지적 독자 시점,"까도 다 읽고 까야 명분이 서는 법인데 하차한 놈들이 초반부 전개마냥 주절주절 말도많고 평점도 짜다. 보통 하차하는 사람은 말이 없는 법인데 유명해지니 개나소나 다 달려든 탓에 평점이 씹창남. 반개가 뭐냐 반개가?
물론 나도 하차했으면서 리뷰랍시고 글을 갈기고 있긴 하지만 난 평점이라도 후하게 주잖아

생각보다 하차하기 쉬운 소설. 300화정도까지 무난하게 읽은 것 같다(일반인 기준으론 미친듯이). 하지만 하차에 딱히 큰 거부감이나 마음에 안들었던 부분이 있던것은 아니다. 만약 지금 다시 읽는다면 재밌게 완독할 가능성도 높음. 읽다가 내상을 심하게 읽어서 후퇴하는 부류는 아니니 겁먹고 읽지 않을 필요는 없음."
전지적 독자 시점,"작품의 초중반부 특히 미식협 편 때 현실의 독자를 소설 내에서 성좌에 은유한 묘사에서 느껴졌던 메세지, 그리고 그 미식협 때의 메세지와 결말부의 이야기에서 느껴지는 메세지 간의 모순이 개인적으로 굉장히 불쾌했던 소설.

초중반에 현실의 독자들을 성좌에 그리고 소비되는 이야기를 화신(캐릭터)에 은유하는 묘사가 나왔다.(양산형 설화=양판소, 설화 별점=소설 별점, 현실의 독자들처럼 사이다패스, 힙스터 성향을 보여주는 성좌들 등등)

그리고 미식협 편에서는 이런 성좌(=현실독자)들이 설화를 먹는다면서(=이야기의 소비) 이야기를 거쳐온 화신(캐릭터)의 영혼을 먹어치우는 일을 묘사하는 걸 보면서 나는 이걸 이야기의 소비를 그 이야기의 등장인물의 삶(영혼)을 먹어치우는 일로 취급하는 것으로 이해했고, 개인적으로 이런 묘사가 불쾌하게 다가왔다.

그리고 이런 문제에 대해 제대로 된 기준이나 방안은 제시하지도 않은 채로 현실의 독자=성좌에 은유한 거는 은근슬쩍 지워버리고 슬쩍 넘어 가버린다.

이렇게 미식협 편 때 이야기를 소비를 등장인물의 삶(영혼)을 먹어치우는 일로 취급하는 듯한 묘사에 대해 제대로 매듭을 짓지 않아서 자기 소설(이야기)를 소비하는 것과 미식협 편 때 식인하는 악으로 묘사된 이야기의 소비에 대해 나는 이렇다 할 차이를 느낄 수 없었다.

그런데 결말 부분에서 가오꿈에 의한 이야기의 소비는 전과는 반대로 등장인물의 삶(영혼)을 구현한거라는 내용이 나오고 이걸 읽는 독자들이 모두 가오꿈이라서 주인공이 부활하고 구원 받을 수 있었다는 내용으로 자기 소설을 소비한 독자에 한해서 이야기를 소비한 걸 포장해주고 마무리한 걸 생각하면 아직까지도 어처구니가 없다.

이렇게 마무리 지을 거면 중간에 미식협의 성좌들이 설화를 먹는다고 영혼을 잡아먹는 걸 집어넣은 이유가 대체 뭐지?

그리고 작품 내적으로 주인공을 구하기 위해 쓰여진 멸살법에 의해 세상이 엉망진창이 된 것 같은데 대체 뭘 보고 세상이 다 좋아졌다는 후기를 남긴 거고?

미식협 때 훈수 두는 걸 적당히 조절만 했어도 괜찮게 볼 수 있었는데, 내 눈에는 그걸 조절 못해서 작품의 주제의식이 내로남불 내지 자기 작품만은 아무튼 특별하다는 식의 선민사상으로 밖에 보이지 않았고, 작가 본인이 예전에 쓴 후기에서 작품의 방향성 내지 주제를 오랫동안 구상했다는 식의 후기까지 보고 난 이후에는 도저히 이 작품에 좋은 소리를 해주고 싶은 생각이 들지 않는다."
전지적 독자 시점,"입문작이였고 중반까진 정말 재밌게 읽었음
후반 갈수록 스케일만 커지는 원패턴이 심해져서 어느새부턴가 의무감으로 봤던거같음

bl 요소는 크게 신경쓰이진 않았는데 그냥 재미없는 개그코드를 계속 미는느낌 정도?
필력은 좋지만 뒤로 갈수록 너무 웅장하게 묘사하는 감이 있어서 아쉬웠음

입문작으로는 괜찮지만 장르소설 많이 읽어본 사람이면 재미가 반감될듯"
전지적 독자 시점,"인물 조형 못 만드는 사람들이 만드는 설정딸 소설.
그런 설정 자체도 흔하디흔한 성좌물/책빙의 혼합.
몇몇 에피소드는 너무 작위적이고 늘려쓰려는 의도가 너무나도 잘 보였다."
전지적 독자 시점,"왜 BL 논쟁이 되는건지 모르겠음
우정으로 봐도 캐릭터 애정이라고도 생각하는대"
전지적 독자 시점,개인적으로 매우 재밌게 본 작품. 세계관이 정말 짜임새있고 여러 신화들을 열심히 공부해서 세계관을 만든 티가 난다. 문장들이 깔끔하고 필력도 우수한 작품. 사람들이 많이 언급하는 BL도 그냥 좀 과도한 우정이라고 흐린눈하고 보면 별로 보이지도 않는다. 일단 1점대를 받고 있을만한 작품은 아니다. 재밌고 아직 읽어보지않은 사람들중에서는 추천해주고싶은 명작이다.
전지적 독자 시점,"BL요소가 뭐지? 그냥 재미있던데..

장르소설이 재미만있으면되지 뭘더 바람?ㅋㅋㅋ"
전지적 독자 시점,"이 소설이 고작 3점 언저리 라는 것이
이 커뮤니티 수준이 평균 미달이라는 뜻이다"
전지적 독자 시점,"이 소설은...
대체로 리뷰 갯수가 많은 사람들은 악평을 하고, 리뷰 갯수가 적은 사람들은 호평을 한다.
장르소설에 있어서 더 많이 읽은 독자들은 솔직히 아, 튜토어렵에 회귀13에 로판식 책빙의 버무렸구나 라고 그저 그런 소설이 될 뿐이다. 구원으로 인간찬가 뽕을 넣고 작가의 개똥철학도 넣는, 그 정도의 인지도와 명성을 가질건 아닌 소설로...
하지만 웹소설을 얼마 읽지 않은, 특히 그쪽 팬덤들에게는 호평 일색인듯 하다.
다만 작품 내적으로 주인공의 입술에 대한 묘사가 나오는것이나,
작품 외적으로도 정작 작가 본인은 다른 소설에서 파쿠리 쳐온 설정을 쓰면서, 다른 작가에겐 저작권에 대해 고소를 하는 등 괴상한 일이 벌어지기도 했다."
